,count,mean,median,std,min,25%,75%,max
FAIR-NRAR,3137,224.5,50.2,1213.2,0.0,15.5,149.5,53917.1
LNQ-ens1,3140,232.1,44.4,1386.7,0.0,13.5,124.3,47293.0
LANL-GrowthRate,3111,291.9,70.5,1064.4,0.0,23.0,208.0,28626.5
OneQuietNight-ML,3135,328.2,107.0,916.4,0.0,42.0,276.0,20800.0
COVIDhub-ensemble,3141,350.3,70.0,1576.8,0.0,21.0,202.0,47513.0
Google_Harvard-CPF,3140,387.3,49.6,2565.3,0.0,17.7,145.8,90177.1
JHU_IDD-CovidSP,3141,407.7,63.8,2596.6,0.0,20.3,200.1,109999.5
JHUAPL-Bucky,3141,433.2,86.2,2023.8,0.0,29.9,242.1,45736.4
PandemicCentral-USCounty,3118,603.2,137.0,2298.0,0.0,45.8,385.5,63656.0
UpstateSU-GRU,2770,604.3,131.9,2945.7,0.0,42.6,396.0,97069.2
COVIDhub-baseline,3141,621.1,125.0,3318.5,0.0,37.0,377.0,129604.0
CEID-Walk,3141,621.7,123.2,3344.7,0.0,36.4,378.8,133682.9
IowaStateLW-STEM,3103,711.9,132.0,4132.4,0.0,42.0,395.0,171212.0
CU-select,3019,834.0,88.0,4916.1,0.0,28.0,278.0,164342.0
UVA-Ensemble,3131,1047.0,165.9,4554.2,0.0,51.3,516.0,116761.2
