,mean_rank
Covid19Sim-Simulator,2.6
COVIDhub-baseline,3.0
UCLA-SuEIR,3.1
IowaStateLW-STEM,4.2
USC-SI_kJalpha,4.5
JHUAPL-Bucky,4.9
JCB-PRM,5.6
