,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,5656.8,2855.5,9994.6,204.0,853.8,5415.0,62497.5
LNQ-ens1,51,6040.3,1778.2,10015.6,35.4,568.5,7237.3,56096.9
Karlen-pypm,51,7197.1,2891.9,11312.9,134.8,1080.6,9943.4,67341.8
RobertWalraven-ESG,51,7573.5,4151.7,10079.8,108.3,1157.3,9040.5,53054.9
IEM_MED-CovidProject,51,8708.0,2543.6,13125.2,11.5,954.9,10347.1,51138.1
JHU_IDD-CovidSP,51,12229.0,5088.3,23542.1,5.6,2504.9,12630.0,152042.8
USC-SI_kJalpha,51,12965.6,5851.0,18088.7,46.0,1951.0,17017.5,83174.0
JHU_UNC_GAS-StatMechPool,51,13350.4,4969.5,21091.9,79.5,1340.2,18189.5,127709.5
OneQuietNight-ML,51,13946.3,10835.0,13449.2,320.0,4516.0,18515.0,61590.0
COVIDhub-ensemble,51,14471.7,7082.0,21357.1,198.0,2019.5,16340.5,105926.0
UVA-Ensemble,51,14648.9,5677.9,24478.3,213.4,1863.7,14326.7,124931.9
Google_Harvard-CPF,51,14947.3,7194.7,23171.2,317.7,3589.7,15710.5,118806.8
JHUAPL-Bucky,51,15211.9,4995.3,31140.1,44.1,1488.0,10363.3,141965.6
MOBS-GLEAM_COVID,50,15654.8,5850.9,34617.6,333.5,2080.5,15638.4,234273.8
Microsoft-DeepSTIA,50,15925.9,8683.4,25033.6,215.4,2353.2,17263.6,126876.9
COVIDhub-trained_ensemble,51,16321.3,10453.0,19763.2,479.0,4189.0,18991.5,94153.0
MIT_ISOLAT-Mixtures,50,17470.5,6886.5,31817.7,146.1,2816.2,14861.9,187218.7
BPagano-RtDriven,51,18137.7,7768.1,35352.0,45.5,2597.5,14554.2,226251.6
IowaStateLW-STEM,49,19605.5,12345.0,26709.6,100.0,3995.5,23682.5,150848.0
TTU-squider,51,19832.1,10268.8,47764.1,601.4,2486.5,20860.8,340608.9
UCLA-SuEIR,51,20216.9,9243.0,34454.0,119.7,2299.7,23765.0,220135.7
SigSci-TS,51,20899.4,10371.0,28114.2,64.0,3131.5,26870.5,143165.0
Covid19Sim-Simulator,51,21116.7,10555.5,30636.6,50.5,4089.4,23038.9,150197.8
OliverWyman-Navigator,51,22126.7,9830.0,35036.9,124.0,3614.0,22146.0,172308.0
CU-select,51,22477.1,6883.0,42965.4,34.0,2399.0,19407.5,204795.0
CEID-Walk,51,23223.5,13645.8,38704.6,30.5,3696.5,24050.2,225103.4
COVIDhub-baseline,51,23281.8,12190.0,36433.6,21.0,3890.0,26613.5,212374.0
JHU_CSSE-DECOM,51,23680.3,13419.0,36724.5,47.0,3791.0,25211.0,158299.0
UMich-RidgeTfReg,50,26355.9,15191.9,32473.6,326.4,5301.7,29283.2,174907.7
CovidAnalytics-DELPHI,51,27454.5,6514.0,50775.4,205.0,2794.0,20734.5,283087.0
DDS-NBDS,51,128230.8,11712.4,408322.5,222.4,1833.3,44909.6,2093161.3
