,mean_rank
USC-SI_kJalpha,2.0
JHU_IDD-CovidSP,3.1
CovidAnalytics-DELPHI,4.7
UCLA-SuEIR,5.1
Covid19Sim-Simulator,5.7
JHUAPL-Bucky,5.8
IowaStateLW-STEM,6.1
LANL-GrowthRate,6.5
COVIDhub-baseline,6.9
CU-select,9.1
