,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,82.2,19.8,305.5,0.0,6.0,60.0,8938.3
FAIR-NRAR,3137,85.3,23.7,275.6,0.0,8.0,66.7,8150.5
COVIDhub-trained_ensemble,3141,96.0,27.0,362.8,0.0,9.0,72.0,9952.0
LANL-GrowthRate,3111,97.3,25.0,321.8,0.0,8.1,72.0,5845.5
COVIDhub-ensemble,3141,108.1,26.0,461.1,0.0,8.0,74.0,10992.0
Google_Harvard-CPF,3140,117.9,27.5,372.0,0.0,9.0,88.9,7685.2
OneQuietNight-ML,3135,124.3,33.0,469.4,0.0,11.0,90.0,14999.0
UChicagoCHATTOPADHYAY-UnIT,3093,132.2,35.3,526.3,0.0,11.1,104.6,20558.2
JHU_IDD-CovidSP,3141,138.9,26.1,889.6,0.0,8.4,79.3,39044.4
OliverWyman-Navigator,3004,175.7,39.0,683.1,0.0,11.0,124.0,18349.0
JHUAPL-Bucky,3141,183.7,34.0,756.2,0.0,11.2,107.3,21816.4
COVIDhub-baseline,3141,191.7,39.0,840.8,0.0,10.0,121.0,28842.0
CEID-Walk,3141,196.0,38.9,891.5,0.0,10.8,124.1,31649.2
CU-select,3107,197.6,28.0,1180.5,0.0,10.0,84.0,32287.0
IowaStateLW-STEM,3103,216.9,52.0,1032.8,0.0,18.0,139.0,37283.0
UpstateSU-GRU,2770,219.4,57.3,933.2,0.0,19.9,153.6,27884.4
PandemicCentral-USCounty,3093,246.8,55.5,873.9,0.0,18.6,166.4,22046.2
