,mean_rank
USC-SI_kJalpha,3.6
UCLA-SuEIR,4.0
JHU_IDD-CovidSP,4.1
CovidAnalytics-DELPHI,5.7
LANL-GrowthRate,5.8
JHUAPL-Bucky,5.9
Karlen-pypm,6.0
CU-select,6.1
COVIDhub-baseline,7.8
Covid19Sim-Simulator,8.0
IowaStateLW-STEM,9.1
