,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,21796.5,6779.0,54303.9,157.0,1683.5,23619.0,376055.0
JHU_IDD-CovidSP,51,26003.3,11852.8,43276.9,53.8,3514.1,24491.2,208411.1
IowaStateLW-STEM,49,70524.9,41034.0,94841.5,2245.0,16231.5,97008.0,602838.0
UCLA-SuEIR,51,71411.3,40660.4,130027.5,160.5,8514.8,79162.4,725866.0
COVIDhub-baseline,51,85850.8,55742.0,132278.5,1037.0,21659.0,100541.5,897375.0
Covid19Sim-Simulator,51,89525.7,44293.2,148854.6,360.5,18035.2,94322.9,961912.0
JHUAPL-Bucky,51,90667.9,24880.5,144558.4,824.0,6984.2,93384.0,611696.6
LANL-GrowthRate,51,95057.9,58793.5,144102.8,1490.0,15447.8,100075.2,907355.5
CovidAnalytics-DELPHI,51,121989.0,30169.0,421316.8,185.0,7348.0,71860.0,2938696.0
CU-select,51,221552.6,130994.0,370021.5,243.0,40317.0,265858.5,2390888.0
