,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,145.4,29.8,672.4,0.0,9.7,91.8,19988.1
FAIR-NRAR,3137,164.9,34.4,939.0,0.0,12.0,104.1,43002.1
LANL-GrowthRate,3111,173.5,40.0,751.9,0.0,14.0,124.0,29604.0
OneQuietNight-ML,3135,193.7,55.0,594.8,0.0,20.0,154.0,14717.0
COVIDhub-ensemble,3141,227.0,46.0,976.8,0.0,15.0,140.0,28170.0
JHU_IDD-CovidSP,3141,241.6,43.9,1566.0,0.0,13.6,129.2,72237.5
COVIDhub-trained_ensemble,3141,253.4,59.0,1077.4,0.0,20.0,171.0,34425.0
Google_Harvard-CPF,3140,302.2,53.7,1154.5,0.0,16.7,165.4,24224.9
UVA-Ensemble,3131,308.5,56.9,1346.9,0.0,17.0,180.4,42065.0
JHUAPL-Bucky,3141,344.8,58.1,1722.2,0.0,18.3,173.5,46581.1
OliverWyman-Navigator,3003,384.5,73.0,1585.3,0.0,20.0,244.0,46038.0
COVIDhub-baseline,3141,390.5,71.0,1869.9,0.0,20.0,240.0,69900.0
CEID-Walk,3141,394.3,72.2,1976.1,0.0,21.3,238.4,77729.3
IowaStateLW-STEM,3103,428.0,88.0,2544.3,0.0,30.0,267.0,103617.0
CU-select,3096,432.3,47.0,2366.3,0.0,16.0,163.0,72487.0
UpstateSU-GRU,2770,448.2,98.1,2289.9,0.0,32.9,278.2,87759.7
PandemicCentral-USCounty,2878,500.5,113.9,1918.8,0.0,36.2,328.9,51580.5
