,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,6848,2587.6,3573.0,,-4260.4,-3275.0,,True,
Austria,732,805.1,723.0,,73.1,-9.0,,True,
Belgium,9988,10059.1,9895.0,,71.1,-93.0,,False,
Bolivia,4442,2207.9,3352.0,,-2234.1,-1090.0,,True,
Brazil,114250,114885.0,101745.0,,635.0,-12505.0,,False,
Bulgaria,539,420.4,430.0,,-118.6,-109.0,,True,
Canada,9117,10820.3,10543.0,,1703.3,1426.0,,True,
Chile,10792,14717.9,17598.0,,3925.9,6806.0,,False,
Colombia,16968,8402.4,16227.0,,-8565.6,-741.0,,True,
Croatia,170,107.0,121.0,,-63.0,-49.0,,True,
Cuba,89,93.9,95.0,,4.9,6.0,,False,
Cyprus,20,27.9,23.0,,7.9,3.0,,True,
Czechia,411,398.0,374.0,,-13.0,-37.0,,False,
Denmark,622,626.6,644.0,,4.6,22.0,,False,
Dominican Republic,1554,1282.0,1012.0,,-272.0,-542.0,,False,
Ecuador,6277,7119.3,5586.0,,842.3,-691.0,,True,
Egypt,5243,7666.7,6996.0,,2423.7,1753.0,,True,
Estonia,63,69.0,82.0,,6.0,19.0,,False,
Finland,334,326.0,351.0,,-8.0,17.0,,False,
France,30517,31706.7,30417.0,,1189.7,-100.0,,True,
Germany,9272,9727.6,9762.0,,455.6,490.0,,False,
Greece,240,252.0,211.0,,12.0,-29.0,,False,
Honduras,1643,814.7,942.0,,-828.3,-701.0,,True,
Hungary,611,640.9,680.0,,29.9,69.0,,False,
Iceland,10,10.0,11.0,,0.0,1.0,,False,
Ireland,1777,1794.7,1778.0,,17.7,1.0,,True,
Israel,819,359.1,355.0,,-459.9,-464.0,,False,
Italy,35430,37193.7,36384.0,,1763.7,954.0,,True,
Japan,1179,1203.0,1111.0,,24.0,-68.0,,False,
Latvia,33,47.7,42.0,,14.7,9.0,,True,
Lithuania,84,84.9,96.0,,0.9,12.0,,False,
Luxembourg,124,110.0,116.0,,-14.0,-8.0,,True,
Malaysia,125,121.0,165.0,,-4.0,40.0,,False,
Mexico,60254,63311.9,64468.0,,3057.9,4214.0,,False,
Moldova,935,1066.4,1186.0,,131.4,251.0,,False,
Netherlands,6225,6383.6,6345.0,,158.6,120.0,,True,
Norway,264,261.7,259.0,,-2.3,-5.0,,False,
Panama,1878,1067.9,998.0,,-810.1,-880.0,,False,
Peru,27245,18250.4,18741.0,,-8994.6,-8504.0,,True,
Philippines,2966,1886.4,1767.0,,-1079.6,-1199.0,,False,
Poland,1951,2321.4,2259.0,,370.4,308.0,,True,
Portugal,1794,1645.1,1736.0,,-148.9,-58.0,,True,
Romania,3233,2415.4,2078.0,,-817.6,-1155.0,,False,
Russia,16268,18401.9,17862.0,,2133.9,1594.0,,True,
Serbia,695,323.0,304.0,,-372.0,-391.0,,False,
Slovakia,33,28.0,31.0,,-5.0,-2.0,,True,
Slovenia,131,109.0,115.0,,-22.0,-16.0,,True,
South Korea,309,306.6,317.0,,-2.4,8.0,,False,
Spain,28838,38836.4,29109.0,,9998.4,271.0,,True,
Sweden,5816,6638.4,6067.0,,822.4,251.0,,True,
Switzerland,2000,2115.4,2016.0,,115.4,16.0,,True,
Turkey,6102,6216.6,5452.0,,114.6,-650.0,,False,
Ukraine,2286,2012.9,2263.0,,-273.1,-23.0,,True,
United Kingdom,41509,50989.6,45972.0,,9480.6,4463.0,,True,
