,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1424,1329.1,1385.0,1842.6,-94.9,-39.0,418.6,True,False
Argentina,6848,3392.7,4080.0,9727.1,-3455.3,-2768.0,2879.1,True,True
Australia,502,119.7,137.0,102.4,-382.3,-365.0,-399.6,True,False
Austria,732,733.4,750.0,767.0,1.4,18.0,35.0,False,False
Bangladesh,3907,4205.1,4716.0,6969.2,298.1,809.0,3062.2,False,False
Belarus,637,697.3,669.0,548.7,60.3,32.0,-88.3,True,False
Belgium,9988,10038.4,9951.0,9816.1,50.4,-37.0,-171.9,True,False
Bolivia,4442,4314.0,4171.0,5232.1,-128.0,-271.0,790.1,False,False
Brazil,114250,114547.0,108113.0,132585.9,297.0,-6137.0,18335.9,False,False
Bulgaria,539,431.1,481.0,497.0,-107.9,-58.0,-42.0,True,True
Canada,9117,9815.6,9634.0,9507.5,698.6,517.0,390.5,True,True
Chile,10792,11786.9,9694.0,21080.0,994.9,-1098.0,10288.0,False,False
Colombia,16968,10500.3,12013.0,28826.5,-6467.7,-4955.0,11858.5,True,False
Croatia,170,154.1,144.0,505.8,-15.9,-26.0,335.8,False,False
Cuba,89,86.0,94.0,142.7,-3.0,5.0,53.7,False,False
Cyprus,20,19.0,23.0,17.3,-1.0,3.0,-2.7,False,False
Czechia,411,348.0,386.0,352.9,-63.0,-25.0,-58.1,True,True
Denmark,622,619.7,641.0,638.5,-2.3,19.0,16.5,False,False
Dominican Republic,1554,1260.3,1670.0,2164.9,-293.7,116.0,610.9,True,False
Ecuador,6277,7194.7,6993.0,14292.8,917.7,716.0,8015.8,True,False
Egypt,5243,7141.9,7972.0,23396.8,1898.9,2729.0,18153.8,False,False
Estonia,63,69.0,78.0,71.8,6.0,15.0,8.8,False,False
Finland,334,335.9,350.0,318.2,1.9,16.0,-15.8,False,False
France,30517,30684.6,30545.0,30328.5,167.6,28.0,-188.5,True,False
Germany,9272,9400.1,9445.0,10183.7,128.1,173.0,911.7,False,False
Greece,240,198.9,207.0,202.8,-41.1,-33.0,-37.2,True,True
Honduras,1643,1736.1,2009.0,1943.7,93.1,366.0,300.7,False,False
Hungary,611,643.9,660.0,601.8,32.9,49.0,-9.2,False,True
Iceland,10,10.0,11.0,11.7,0.0,1.0,1.7,False,False
Iran,20502,18860.1,18205.0,24194.9,-1641.9,-2297.0,3692.9,False,False
Ireland,1777,1782.1,1791.0,1785.2,5.1,14.0,8.2,False,False
Israel,819,420.1,392.0,319.3,-398.9,-427.0,-499.7,False,False
Italy,35430,35704.4,35626.0,38140.2,274.4,196.0,2710.2,True,False
Japan,1179,1011.3,1142.0,1112.8,-167.7,-37.0,-66.2,True,True
Kuwait,513,505.1,494.0,614.3,-7.9,-19.0,101.3,False,False
Latvia,33,30.0,34.0,31.6,-3.0,1.0,-1.4,True,True
Lithuania,84,85.9,95.0,83.5,1.9,11.0,-0.5,False,True
Luxembourg,124,110.0,115.0,115.9,-14.0,-9.0,-8.1,True,True
Malaysia,125,121.0,142.0,124.2,-4.0,17.0,-0.8,False,True
Malta,10,9.0,11.0,8.5,-1.0,1.0,-1.5,False,False
Mexico,60254,58005.9,61280.0,62904.9,-2248.1,1026.0,2650.9,True,False
Moldova,935,962.1,991.0,1941.2,27.1,56.0,1006.2,False,False
Morocco,858,331.0,304.0,350.4,-527.0,-554.0,-507.6,False,True
Netherlands,6225,6296.9,6273.0,6277.7,71.9,48.0,52.7,True,True
Norway,264,264.7,263.0,245.3,0.7,-1.0,-18.7,False,False
Pakistan,6231,8842.0,9287.0,13572.4,2611.0,3056.0,7341.4,False,False
Panama,1878,1727.6,1827.0,1296.7,-150.4,-51.0,-581.3,True,False
Peru,27245,19311.3,18753.0,30316.4,-7933.7,-8492.0,3071.4,False,True
Philippines,2966,1660.4,1935.0,2208.8,-1305.6,-1031.0,-757.2,True,True
Poland,1951,2058.7,2180.0,2529.6,107.7,229.0,578.6,False,False
Portugal,1794,1956.9,1883.0,1593.1,162.9,89.0,-200.9,True,False
Romania,3233,2696.3,2912.0,3520.9,-536.7,-321.0,287.9,True,True
Russia,16268,17585.0,17232.0,15992.3,1317.0,964.0,-275.7,True,True
Saudi Arabia,3619,4418.9,4702.0,18656.4,799.9,1083.0,15037.4,False,False
Serbia,695,592.1,425.0,274.4,-102.9,-270.0,-420.6,False,False
Slovakia,33,28.0,31.0,28.9,-5.0,-2.0,-4.1,True,True
Slovenia,131,111.0,117.0,111.7,-20.0,-14.0,-19.3,True,True
South Korea,309,297.7,309.0,289.2,-11.3,0.0,-19.8,True,False
Spain,28838,28673.0,28934.0,28201.6,-165.0,96.0,-636.4,True,False
Sweden,5816,6380.0,6089.0,5688.7,564.0,273.0,-127.3,True,True
Switzerland,2000,1985.6,2014.0,2127.1,-14.4,14.0,127.1,True,False
Turkey,6102,6102.7,6165.0,10482.0,0.7,63.0,4380.0,False,False
Ukraine,2286,2108.4,2167.0,3309.8,-177.6,-119.0,1023.8,True,False
United Arab Emirates,372,391.6,382.0,405.4,19.6,10.0,33.4,True,False
United Kingdom,41509,48906.1,47146.0,46519.4,7397.1,5637.0,5010.4,True,True
