,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,6848,1547.7,3092.0,5295.2,-5300.3,-3756.0,-1552.8,True,True
Austria,732,793.6,743.0,642.3,61.6,11.0,-89.7,True,False
Belgium,9988,12261.7,10440.0,9698.8,2273.7,452.0,-289.2,True,True
Brazil,114250,107641.6,164686.0,125832.7,-6608.4,50436.0,11582.7,False,False
Bulgaria,539,384.3,617.0,265.3,-154.7,78.0,-273.7,True,False
Canada,9117,15491.4,12383.0,8147.8,6374.4,3266.0,-969.2,True,True
Chile,10792,4359.1,9616.0,11970.1,-6432.9,-1176.0,1178.1,True,True
Colombia,16568,2758.9,7034.0,4359.2,-13809.1,-9534.0,-12208.8,True,True
Croatia,170,163.6,181.0,100.4,-6.4,11.0,-69.6,False,False
Cyprus,20,17.0,21.0,12.0,-3.0,1.0,-8.0,True,False
Czechia,411,571.3,391.0,367.4,160.3,-20.0,-43.6,True,True
Denmark,622,753.7,730.0,624.0,131.7,108.0,2.0,True,True
Dominican Republic,1554,790.6,864.0,599.5,-763.4,-690.0,-954.5,True,False
Ecuador,6277,8339.6,7799.0,5741.8,2062.6,1522.0,-535.2,True,True
Egypt,5243,2537.6,4070.0,1588.2,-2705.4,-1173.0,-3654.8,True,False
Estonia,63,77.7,84.0,61.0,14.7,21.0,-2.0,False,True
Finland,334,409.7,474.0,316.7,75.7,140.0,-17.3,False,True
France,30517,33990.7,32262.0,31466.1,3473.7,1745.0,949.1,True,True
Germany,9272,12199.6,11127.0,9145.8,2927.6,1855.0,-126.2,True,True
Greece,240,261.0,219.0,190.7,21.0,-21.0,-49.3,False,False
Hungary,611,859.7,871.0,536.4,248.7,260.0,-74.6,False,True
Iceland,10,10.0,11.0,25.7,0.0,1.0,15.7,False,False
Ireland,1777,2356.1,1935.0,1692.5,579.1,158.0,-84.5,True,True
Israel,819,344.6,349.0,352.4,-474.4,-470.0,-466.6,True,True
Italy,35430,43938.4,39413.0,43297.3,8508.4,3983.0,7867.3,True,True
Japan,1179,1859.9,1119.0,1220.8,680.9,-60.0,41.8,True,True
Latvia,33,60.1,33.0,26.4,27.1,0.0,-6.6,True,True
Lithuania,84,113.9,93.0,76.5,29.9,9.0,-7.5,True,True
Luxembourg,124,148.1,132.0,109.3,24.1,8.0,-14.7,True,True
Malaysia,125,140.4,139.0,116.3,15.4,14.0,-8.7,True,True
Mexico,60254,36888.6,105697.0,6859.0,-23365.4,45443.0,-53395.0,False,False
Moldova,935,820.4,1393.0,345.4,-114.6,458.0,-589.6,False,False
Netherlands,6225,7578.1,7497.0,6126.7,1353.1,1272.0,-98.3,True,True
Norway,264,260.4,271.0,242.9,-3.6,7.0,-21.1,False,False
Panama,1878,704.1,864.0,505.7,-1173.9,-1014.0,-1372.3,True,False
Peru,27245,14309.0,23786.0,19721.9,-12936.0,-3459.0,-7523.1,True,True
Philippines,2966,1407.0,1474.0,970.2,-1559.0,-1492.0,-1995.8,True,False
Poland,1951,1909.7,2569.0,1210.7,-41.3,618.0,-740.3,False,False
Portugal,1794,2588.7,1981.0,1633.6,794.7,187.0,-160.4,True,True
Romania,3233,2285.7,2774.0,1338.5,-947.3,-459.0,-1894.5,True,False
Russia,16268,15215.7,22869.0,7201.2,-1052.3,6601.0,-9066.8,False,False
Serbia,695,340.7,383.0,266.6,-354.3,-312.0,-428.4,True,False
Slovakia,33,28.0,36.0,22.0,-5.0,3.0,-11.0,True,False
Slovenia,131,145.1,129.0,105.6,14.1,-2.0,-25.4,True,False
South Korea,309,345.3,335.0,262.8,36.3,26.0,-46.2,True,False
Spain,28838,42698.7,32527.0,36235.1,13860.7,3689.0,7397.1,True,True
Sweden,5810,8237.4,5665.0,5257.8,2427.4,-145.0,-552.2,True,True
Switzerland,2000,2256.3,2193.0,1931.1,256.3,193.0,-68.9,True,True
Turkey,6102,6886.4,5470.0,4758.7,784.4,-632.0,-1343.3,True,False
Ukraine,2286,1741.9,3374.0,904.8,-544.1,1088.0,-1381.2,False,False
United Kingdom,41509,63950.3,53199.0,44388.9,22441.3,11690.0,2879.9,True,True
