,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,6848,2498.9,3418.0,,-4349.1,-3430.0,,True,
Austria,732,726.3,729.0,,-5.7,-3.0,,True,
Belgium,9988,10246.4,10048.0,,258.4,60.0,,True,
Bolivia,4442,2050.1,3876.0,,-2391.9,-566.0,,True,
Brazil,114250,111119.6,111026.0,,-3130.4,-3224.0,,False,
Bulgaria,539,312.0,469.0,,-227.0,-70.0,,True,
Canada,9117,11579.3,10879.0,,2462.3,1762.0,,True,
Chile,10792,19942.1,19237.0,,9150.1,8445.0,,True,
Colombia,16968,5662.1,10216.0,,-11305.9,-6752.0,,True,
Croatia,170,136.6,133.0,,-33.4,-37.0,,False,
Cuba,89,93.9,94.0,,4.9,5.0,,False,
Cyprus,20,18.0,20.0,,-2.0,0.0,,True,
Czechia,411,348.7,357.0,,-62.3,-54.0,,True,
Denmark,622,675.9,675.0,,53.9,53.0,,True,
Dominican Republic,1554,1124.3,1014.0,,-429.7,-540.0,,False,
Ecuador,6277,6606.7,5823.0,,329.7,-454.0,,False,
Egypt,5243,4906.7,5945.0,,-336.3,702.0,,False,
Estonia,63,69.0,78.0,,6.0,15.0,,False,
Finland,334,355.6,371.0,,21.6,37.0,,False,
France,30517,31894.0,30618.0,,1377.0,101.0,,True,
Germany,9272,9944.4,10208.0,,672.4,936.0,,False,
Greece,240,212.6,211.0,,-27.4,-29.0,,False,
Honduras,1643,844.3,1091.0,,-798.7,-552.0,,True,
Hungary,611,719.7,770.0,,108.7,159.0,,False,
Iceland,10,10.0,11.0,,0.0,1.0,,False,
Ireland,1777,1972.1,1829.0,,195.1,52.0,,True,
Israel,819,319.7,350.0,,-499.3,-469.0,,True,
Italy,35430,38741.3,35879.0,,3311.3,449.0,,True,
Japan,1179,1025.6,1130.0,,-153.4,-49.0,,True,
Latvia,33,57.6,33.0,,24.6,0.0,,True,
Lithuania,84,114.4,105.0,,30.4,21.0,,True,
Luxembourg,124,110.0,120.0,,-14.0,-4.0,,True,
Malaysia,125,160.4,140.0,,35.4,15.0,,True,
Mexico,60254,51069.3,62591.0,,-9184.7,2337.0,,True,
Moldova,935,1046.7,1507.0,,111.7,572.0,,False,
Netherlands,6225,6531.4,6635.0,,306.4,410.0,,False,
Norway,264,281.4,264.0,,17.4,0.0,,True,
Panama,1878,870.7,1054.0,,-1007.3,-824.0,,True,
Peru,27245,18743.3,23705.0,,-8501.7,-3540.0,,True,
Philippines,2966,1925.9,1716.0,,-1040.1,-1250.0,,False,
Poland,1951,2134.1,2446.0,,183.1,495.0,,False,
Portugal,1794,1891.6,1929.0,,97.6,135.0,,False,
Romania,3233,2169.0,2025.0,,-1064.0,-1208.0,,False,
Russia,16268,17652.7,19048.0,,1384.7,2780.0,,False,
Serbia,695,303.3,307.0,,-391.7,-388.0,,True,
Slovakia,33,28.0,31.0,,-5.0,-2.0,,True,
Slovenia,131,109.0,119.0,,-22.0,-12.0,,True,
South Korea,309,316.4,314.0,,7.4,5.0,,True,
Spain,28838,27136.0,28224.0,,-1702.0,-614.0,,True,
Sweden,5816,6993.3,6097.0,,1177.3,281.0,,True,
Switzerland,2000,2105.6,2042.0,,105.6,42.0,,True,
Turkey,6102,5940.6,5473.0,,-161.4,-629.0,,False,
Ukraine,2286,1914.3,2721.0,,-371.7,435.0,,False,
United Kingdom,41509,53197.6,48203.0,,11688.6,6694.0,,True,
