,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,6848,2021.1,2791.0,,-4826.9,-4057.0,,True,
Austria,732,715.4,730.0,,-16.6,-2.0,,True,
Belgium,9988,10984.7,10175.0,,996.7,187.0,,True,
Bolivia,4442,2115.3,3840.0,,-2326.7,-602.0,,True,
Brazil,114250,113985.9,127307.0,,-264.1,13057.0,,False,
Bulgaria,539,377.1,537.0,,-161.9,-2.0,,True,
Canada,9117,13338.1,12819.0,,4221.1,3702.0,,True,
Chile,10792,7966.7,16155.0,,-2825.3,5363.0,,False,
Colombia,16968,5054.1,9653.0,,-11913.9,-7315.0,,True,
Croatia,170,114.9,131.0,,-55.1,-39.0,,True,
Cuba,89,83.0,95.0,,-6.0,6.0,,False,
Cyprus,20,28.9,21.0,,8.9,1.0,,True,
Czechia,411,403.0,365.0,,-8.0,-46.0,,False,
Denmark,622,751.9,679.0,,129.9,57.0,,True,
Dominican Republic,1554,928.9,825.0,,-625.1,-729.0,,False,
Ecuador,6277,6476.4,5764.0,,199.4,-513.0,,False,
Egypt,5243,4255.3,5199.0,,-987.7,-44.0,,True,
Estonia,63,79.9,80.0,,16.9,17.0,,False,
Finland,334,377.3,378.0,,43.3,44.0,,False,
France,30517,32990.6,30848.0,,2473.6,331.0,,True,
Germany,9272,10259.3,10117.0,,987.3,845.0,,True,
Greece,240,234.3,212.0,,-5.7,-28.0,,False,
Honduras,1643,757.4,1012.0,,-885.6,-631.0,,True,
Hungary,611,763.1,816.0,,152.1,205.0,,False,
Iceland,10,10.0,11.0,,0.0,1.0,,False,
Ireland,1777,1993.9,1813.0,,216.9,36.0,,True,
Israel,819,439.1,361.0,,-379.9,-458.0,,False,
Italy,35430,39153.9,35779.0,,3723.9,349.0,,True,
Japan,1179,1123.3,1156.0,,-55.7,-23.0,,True,
Latvia,33,35.9,31.0,,2.9,-2.0,,True,
Lithuania,84,81.9,103.0,,-2.1,19.0,,False,
Luxembourg,124,110.0,121.0,,-14.0,-3.0,,True,
Malaysia,125,138.7,138.0,,13.7,13.0,,True,
Mexico,60254,54619.6,72644.0,,-5634.4,12390.0,,False,
Moldova,935,840.4,1287.0,,-94.6,352.0,,False,
Netherlands,6225,6650.9,6809.0,,425.9,584.0,,False,
Norway,264,259.7,261.0,,-4.3,-3.0,,True,
Panama,1878,1011.9,1075.0,,-866.1,-803.0,,True,
Peru,27245,15877.0,21656.0,,-11368.0,-5589.0,,True,
Philippines,2966,1502.4,1636.0,,-1463.6,-1330.0,,True,
Poland,1951,2166.7,2271.0,,215.7,320.0,,False,
Portugal,1794,2228.1,2003.0,,434.1,209.0,,True,
Romania,3233,2060.4,1942.0,,-1172.6,-1291.0,,False,
Russia,16268,18423.6,19374.0,,2155.6,3106.0,,False,
Serbia,695,314.1,314.0,,-380.9,-381.0,,False,
Slovakia,33,28.0,31.0,,-5.0,-2.0,,True,
Slovenia,131,119.9,121.0,,-11.1,-10.0,,True,
South Korea,309,294.7,316.0,,-14.3,7.0,,True,
Spain,28838,27233.7,28410.0,,-1604.3,-428.0,,True,
Sweden,5816,7525.3,6955.0,,1709.3,1139.0,,True,
Switzerland,2000,1931.9,2029.0,,-68.1,29.0,,True,
Turkey,6102,6342.3,5480.0,,240.3,-622.0,,False,
Ukraine,2286,1751.4,2772.0,,-534.6,486.0,,True,
United Kingdom,41509,62925.6,48255.0,,21416.6,6746.0,,True,
