,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,6848,1570.6,2130.0,5295.2,-5277.4,-4718.0,-1552.8,True,True
Austria,732,1000.0,740.0,642.3,268.0,8.0,-89.7,True,True
Belgium,9988,11684.3,10170.0,9698.8,1696.3,182.0,-289.2,True,True
Bolivia,4442,1060.0,2229.0,540.6,-3382.0,-2213.0,-3901.4,True,False
Brazil,114250,108140.3,127156.0,125832.7,-6109.7,12906.0,11582.7,False,False
Bulgaria,539,258.6,474.0,265.3,-280.4,-65.0,-273.7,True,True
Canada,9117,17334.0,12673.0,8147.8,8217.0,3556.0,-969.2,True,True
Chile,10792,5038.0,9427.0,11970.1,-5754.0,-1365.0,1178.1,True,True
Colombia,16968,3157.0,6351.0,4359.2,-13811.0,-10617.0,-12608.8,True,True
Croatia,170,150.4,140.0,100.4,-19.6,-30.0,-69.6,False,False
Cuba,89,94.9,100.0,81.5,5.9,11.0,-7.5,False,False
Cyprus,20,17.0,20.0,12.0,-3.0,0.0,-8.0,True,False
Czechia,411,379.3,368.0,367.4,-31.7,-43.0,-43.6,False,False
Denmark,622,716.3,670.0,624.0,94.3,48.0,2.0,True,True
Dominican Republic,1554,1023.7,796.0,599.5,-530.3,-758.0,-954.5,False,False
Ecuador,6277,6322.3,6389.0,5741.8,45.3,112.0,-535.2,False,False
Egypt,5243,3271.1,4496.0,1588.2,-1971.9,-747.0,-3654.8,True,False
Estonia,63,115.4,81.0,61.0,52.4,18.0,-2.0,True,True
Finland,334,474.1,394.0,316.7,140.1,60.0,-17.3,True,True
France,30517,33962.9,30876.0,31466.1,3445.9,359.0,949.1,True,True
Germany,9272,11587.3,10244.0,9145.8,2315.3,972.0,-126.2,True,True
Greece,240,222.4,210.0,190.7,-17.6,-30.0,-49.3,False,False
Honduras,1643,591.4,886.0,905.7,-1051.6,-757.0,-737.3,True,True
Hungary,611,1000.3,872.0,536.4,389.3,261.0,-74.6,True,True
Iceland,10,10.0,11.0,25.7,0.0,1.0,15.7,False,False
Ireland,1777,2197.4,1811.0,1692.5,420.4,34.0,-84.5,True,True
Israel,819,356.1,346.0,352.4,-462.9,-473.0,-466.6,False,False
Italy,35430,40885.0,37994.0,43297.3,5455.0,2564.0,7867.3,True,False
Japan,1179,1822.9,1412.0,1220.8,643.9,233.0,41.8,True,True
Latvia,33,47.7,32.0,26.4,14.7,-1.0,-6.6,True,True
Lithuania,84,153.0,130.0,76.5,69.0,46.0,-7.5,True,True
Luxembourg,124,110.0,123.0,109.3,-14.0,-1.0,-14.7,True,False
Malaysia,125,115.0,142.0,116.3,-10.0,17.0,-8.7,False,True
Mexico,60254,39999.7,86180.0,6859.0,-20254.3,25926.0,-53395.0,False,False
Moldova,935,828.6,1279.0,345.4,-106.4,344.0,-589.6,False,False
Netherlands,6225,7563.9,6962.0,6126.7,1338.9,737.0,-98.3,True,True
Norway,264,247.9,263.0,242.9,-16.1,-1.0,-21.1,True,False
Panama,1878,691.7,825.0,505.7,-1186.3,-1053.0,-1372.3,True,False
Peru,27245,16956.0,24456.0,19721.9,-10289.0,-2789.0,-7523.1,True,True
Philippines,2966,2012.3,1757.0,970.2,-953.7,-1209.0,-1995.8,False,False
Poland,1951,1870.3,1992.0,1210.7,-80.7,41.0,-740.3,True,False
Portugal,1794,2524.6,1990.0,1633.6,730.6,196.0,-160.4,True,True
Romania,3233,2226.4,2026.0,1338.5,-1006.6,-1207.0,-1894.5,False,False
Russia,16268,18352.4,21671.0,7201.2,2084.4,5403.0,-9066.8,False,False
Serbia,695,302.3,319.0,266.6,-392.7,-376.0,-428.4,True,False
Slovakia,33,28.0,33.0,22.0,-5.0,0.0,-11.0,True,False
Slovenia,131,119.9,121.0,105.6,-11.1,-10.0,-25.4,True,False
South Korea,309,318.4,326.0,262.8,9.4,17.0,-46.2,False,False
Spain,28838,7859.1,28844.0,36235.1,-20978.9,6.0,7397.1,True,True
Sweden,5816,9102.3,6881.0,5257.8,3286.3,1065.0,-558.2,True,True
Switzerland,2000,2086.0,2057.0,1931.1,86.0,57.0,-68.9,True,True
Turkey,6102,6911.4,5499.0,4758.7,809.4,-603.0,-1343.3,True,False
Ukraine,2286,1787.0,3006.0,904.8,-499.0,720.0,-1381.2,False,False
United Kingdom,41509,58680.7,47064.0,44388.9,17171.7,5555.0,2879.9,True,True
