,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51.0,453070.8,23155.5,1262561.8,32.3,938.4,298727.6,7607189.0
CU-select,51.0,1820180.5,57600.0,9255716.8,0.0,4190.5,333506.5,65772100.0
Baseline_0.98,51.0,2047557.3,41424.8,12746140.2,8.9,1967.9,239478.0,91202216.9
IHME-CurveFit,51.0,2118225.6,60645.5,6031242.0,8.0,2200.4,732754.3,35628901.3
LANL-GrowthRate,51.0,2892574.1,40360.3,18005605.6,3.7,1437.9,224696.3,128837011.7
UT-Mobility,51.0,4658813.7,67525.7,22142963.6,0.7,3330.5,1135452.9,155301444.0
Baseline,51.0,7662822.9,8970.8,50432193.0,1.3,2332.2,78320.2,360153639.5
