,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51.0,133803.3,4926.7,439682.8,13.9,111.3,55703.2,2926429.9
Baseline_0.98,51.0,404968.0,5024.7,2435274.9,0.1,365.8,41191.0,17418401.9
IHME-CurveFit,51.0,451228.1,8941.4,1419787.7,3.1,216.5,84253.4,8886748.5
CU-select,51.0,535184.9,13924.0,1998462.3,0.0,1122.5,96100.0,13373649.0
Baseline,51.0,919636.5,2182.2,6197567.3,0.1,296.9,29003.1,44298532.7
MOBS_NEU-GLEAM_COVID,51.0,1038645.3,14339.8,3490405.5,8.7,1398.1,118323.6,19864858.9
LANL-GrowthRate,51.0,1167063.4,4051.4,7574390.2,1.3,288.4,59006.4,54157531.6
UT-Mobility,51.0,2106677.2,4114.3,12375487.8,0.3,339.6,158888.7,87968320.8
